Age,Work class,Education,Level of education,Marital status,Occupation,Relationship,Race,Sex,Capital gain,Capital loss,Work hours per week,Native country,Annual income
71,Local-gov,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,6,United-States,<=50K
42,Private,High school graduation,9,Divorced,Administrative / clerical,Own-child,White,Female,0,0,40,United-States,<=50K
44,Local-gov,12th,8,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
46,Unincorporated self employment,Some-college,10,Married civilian spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
50,Local-gov,Professional school,15,Never-married,Executive / managerial,Not-in-family,Black,Female,0,0,52,United-States,>50K
27,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,9,United-States,<=50K
40,?,Vocational association,11,Married civilian spouse,?,Husband,White,Male,0,0,15,United-States,<=50K
21,Private,Some-college,10,Never-married,Administrative / clerical,Other-relative,White,Female,0,0,40,Mexico,<=50K
25,Private,High school graduation,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,35,United-States,<=50K
61,Private,5th-6th,3,Divorced,Transport-moving,Not-in-family,White,Male,0,1876,56,United-States,<=50K
54,Private,Some-college,10,Divorced,Administrative / clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K
31,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Unincorporated self employment,Some-college,10,Married civilian spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
39,Incorporated self employment,Academic association,12,Married civilian spouse,Executive / managerial,Husband,White,Male,15024,0,55,United-States,>50K
57,Incorporated self employment,Professional school,15,Married civilian spouse,Transport-moving,Husband,White,Male,15024,0,50,United-States,>50K
48,Private,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,44,United-States,<=50K
30,Private,Some-college,10,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,>50K
35,Private,High school graduation,9,Married civilian spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
42,Unincorporated self employment,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,50,United-States,<=50K
34,Unincorporated self employment,High school graduation,9,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
69,Local-gov,10th,6,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,20,United-States,<=50K
29,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
40,Private,Academic association,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,High school graduation,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,High school graduation,9,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Japan,>50K
72,?,High school graduation,9,Widowed,?,Not-in-family,White,Male,0,0,30,United-States,<=50K
20,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
41,Local-gov,Bachelors,13,Widowed,Administrative / clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,Some-college,10,Divorced,Executive / managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
48,Private,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
27,Private,High school graduation,9,Never-married,Executive / managerial,Own-child,White,Female,0,0,40,United-States,<=50K
35,Private,Some-college,10,Married civilian spouse,Executive / managerial,Husband,White,Male,15024,0,60,United-States,>50K
28,?,High school graduation,9,Never-married,?,Own-child,Black,Male,0,0,40,United-States,<=50K
27,Private,High school graduation,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
32,Private,Bachelors,13,Married civilian spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,Masters,14,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,60,United-States,>50K
23,State-gov,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,45,United-States,>50K
40,State-gov,Professional school,15,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K
35,Private,High school graduation,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
74,Incorporated self employment,Some-college,10,Widowed,Executive / managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Private,High school graduation,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
20,Unincorporated self employment,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,2258,10,United-States,<=50K
44,Private,High school graduation,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,56,United-States,<=50K
46,Local-gov,High school graduation,9,Divorced,Administrative / clerical,Unmarried,White,Female,0,0,25,United-States,<=50K
20,?,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
51,Unincorporated self employment,Bachelors,13,Married civilian spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
40,Private,Some-college,10,Separated,Administrative / clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
48,Private,Professional school,15,Married civilian spouse,Tech-support,Husband,White,Male,0,1977,40,United-States,>50K
60,Unincorporated self employment,9th,5,Married civilian spouse,Farming-fishing,Husband,White,Male,0,1672,84,United-States,<=50K
48,Incorporated self employment,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Local-gov,Bachelors,13,Married civilian spouse,Prof-specialty,Wife,White,Female,0,0,70,United-States,<=50K
48,Incorporated self employment,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,40,United-States,>50K
22,?,High school graduation,9,Never-married,?,Unmarried,Black,Female,0,0,35,United-States,<=50K
24,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,State-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
39,Private,High school graduation,9,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
65,Incorporated self employment,High school graduation,9,Married civilian spouse,Farming-fishing,Husband,White,Male,0,2352,65,United-States,<=50K
22,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
28,Private,Some-college,10,Married civilian spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,Professional school,15,Married civilian spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K
42,Local-gov,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,1977,48,United-States,>50K
61,State-gov,Doctorate,16,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K
28,Private,Some-college,10,Married civilian spouse,Executive / managerial,Own-child,White,Male,7688,0,50,United-States,>50K
18,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
24,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
45,Private,Doctorate,16,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,56,United-States,>50K
24,Private,High school graduation,9,Never-married,Administrative / clerical,Own-child,White,Male,0,0,40,United-States,<=50K
44,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,15024,0,50,United-States,>50K
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
35,Private,Some-college,10,Married civilian spouse,Tech-support,Husband,White,Male,2829,0,55,Poland,<=50K
52,Incorporated self employment,Bachelors,13,Married civilian spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
25,Private,Academic association,12,Never-married,Farming-fishing,Not-in-family,White,Male,2354,0,45,United-States,<=50K
19,Private,5th-6th,3,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Mexico,<=50K
35,?,Bachelors,13,Married civilian spouse,?,Husband,White,Male,0,0,20,United-States,<=50K
54,Private,Some-college,10,Divorced,Administrative / clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
26,Private,High school graduation,9,Married civilian spouse,Administrative / clerical,Wife,White,Female,0,0,40,United-States,>50K
42,Private,Vocational association,11,Divorced,Administrative / clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Female,0,0,40,United-States,<=50K
55,Private,Masters,14,Married civilian spouse,Executive / managerial,Husband,White,Male,0,1977,50,United-States,>50K
44,State-gov,High school graduation,9,Married civilian spouse,Administrative / clerical,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,Bachelors,13,Never-married,Executive / managerial,Own-child,White,Male,0,0,55,United-States,<=50K
26,Private,Some-college,10,Married civilian spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
64,Federal-gov,Academic association,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
41,Private,11th,7,Divorced,Other-service,Unmarried,Other,Female,0,0,40,United-States,<=50K
25,?,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,40,?,<=50K
43,Private,Some-college,10,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,High school graduation,9,Never-married,Craft-repair,Own-child,White,Male,10520,0,48,United-States,>50K
48,Federal-gov,Bachelors,13,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K
60,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
45,Unincorporated self employment,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
51,Private,10th,6,Married civilian spouse,Sales,Husband,White,Male,0,1977,40,United-States,>50K
37,Federal-gov,High school graduation,9,Divorced,Administrative / clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Male,0,0,30,United-States,<=50K
44,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K
27,Private,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
47,Local-gov,High school graduation,9,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,Masters,14,Married civilian spouse,Executive / managerial,Husband,Black,Male,0,1977,40,United-States,>50K
40,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,50,United-States,>50K
41,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
32,?,10th,6,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,Some-college,10,Married civilian spouse,Executive / managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
55,Incorporated self employment,High school graduation,9,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,45,United-States,<=50K
38,Private,High school graduation,9,Married civilian spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
24,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,<=50K
64,Unincorporated self employment,Doctorate,16,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,25,United-States,>50K
56,Federal-gov,Bachelors,13,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
41,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,0,0,49,United-States,>50K
33,Private,High school graduation,9,Married civilian spouse,Sales,Husband,White,Male,7298,0,45,United-States,>50K
33,Private,Professional school,15,Never-married,Prof-specialty,Own-child,White,Male,0,0,42,United-States,>50K
21,Private,Some-college,10,Married civilian spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
59,Local-gov,High school graduation,9,Widowed,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
58,Private,Vocational association,11,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,40,Germany,>50K
43,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
21,Private,High school graduation,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
45,Private,High school graduation,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Local-gov,High school graduation,9,Married civilian spouse,Executive / managerial,Wife,White,Female,0,0,50,United-States,>50K
41,Private,Professional school,15,Married civilian spouse,Administrative / clerical,Husband,White,Male,0,0,50,?,>50K
27,Private,10th,6,Married civilian spouse,Executive / managerial,Wife,White,Female,0,0,40,Mexico,<=50K
53,Private,Some-college,10,Married civilian spouse,Craft-repair,Husband,White,Male,0,0,50,?,>50K
38,Private,Masters,14,Married civilian spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
31,Private,Bachelors,13,Married civilian spouse,Executive / managerial,Husband,White,Male,0,0,70,United-States,>50K
41,Private,High school graduation,9,Married civilian spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
22,State-gov,Some-college,10,Never-married,Administrative / clerical,Own-child,White,Female,0,0,40,United-States,<=50K
43,Unincorporated self employment,Masters,14,Married civilian spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
